mysql> SELECT FS_ID,MEM_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID)AS MONTHS_COUNT FROM INCOME GROUP BY FS_ID,MEM_ID ;
+-------+--------+-------+--------------+
| FS_ID | MEM_ID | CY    | MONTHS_COUNT |
|   493 |      1 |  4833 |            3 |
|   493 |      2 |     0 |            3 |
|   494 |      1 |  1350 |            3 |
|   495 |      1 |  1611 |            3 |
|   496 |      1 |  1932 |            3 |
|   496 |      2 |     0 |            3 |
|   496 |      3 |     0 |            3 |
|   497 |      1 |  1128 |            3 |
|   497 |      2 |   900 |            3 |
|   500 |      1 |  2256 |            3 |
|   501 |      1 |  1452 |            3 |
|   501 |      2 |  1290 |            3 |
|   507 |      1 |  1485 |            3 |
|   507 |      2 |  1710 |            3 |
|   508 |      1 |   801 |            3 |
|   508 |      2 |   678 |            3 |
|   509 |      1 |  1677 |            3 |
|   509 |      2 |     0 |            3 |
|   509 |      3 |     0 |            3 |
|   510 |      1 |  1548 |            3 |
|   511 |      1 |  1677 |            3 |
|   511 |      2 |     0 |            3 |
|   512 |      1 |  5400 |            3 |
|   512 |      2 |     0 |            3 |
|   512 |      3 |  3228 |            3 |
|   513 |      1 |  3066 |            3 |
|   513 |      2 |  1935 |            3 |
|   514 |      1 |  1515 |            3 |
|   514 |      2 |     0 |            3 |
|   515 |      1 |  2400 |            3 |
|   515 |      2 |     0 |            3 |
|   515 |      3 |  1290 |            3 |
|   515 |      4 |  1257 |            3 |
|   516 |      1 |  2838 |            3 |
|   517 |      1 |  1290 |            3 |
|   517 |      2 |   708 |            3 |
|   518 |      1 |  1872 |            3 |
|   518 |      2 |  1419 |            3 |
|   519 |      1 |  1356 |            3 |
|   520 |      1 |  2586 |            3 |
|   521 |      1 |  2904 |            3 |
|   523 |      1 |  2397 |            3 |
|   523 |      2 |  1200 |            3 |
|   525 |      1 |  3222 |            3 |
|   525 |      2 |  1614 |            3 |
|   528 |      1 |  1452 |           12 |
|   528 |      2 |  1356 |            3 |
|   529 |      1 |  1776 |            3 |
|   529 |      2 |     0 |            3 |
|   529 |      3 |     0 |            3 |
|   531 |      1 |  2268 |            3 |
|   531 |      2 |   708 |            3 |
|   532 |      1 |  2574 |            3 |
|   533 |      1 |   900 |            3 |
|   534 |      1 |  2094 |            3 |
|   535 |      1 |  1950 |            3 |
|   536 |      1 |  2739 |            3 |
|   538 |      1 |  2736 |            3 |
|   539 |      1 |     0 |            3 |
|   539 |      2 |  1614 |            3 |
|   541 |      1 |  2901 |            3 |
|   541 |      2 |  1743 |            3 |
|   542 |      1 |  3840 |            3 |
|   542 |      2 |  2250 |            3 |
|   543 |      1 |  1935 |            3 |
|   544 |      1 |  1350 |            3 |
|   544 |      3 |   966 |            3 |
|   545 |      1 |  2400 |            3 |
|   545 |      2 |  2094 |            3 |
|   546 |      1 |  2259 |            3 |
|   546 |      2 |     0 |            3 |
|   546 |      3 |     0 |            3 |
|   546 |      4 |     0 |            3 |
|   547 |      1 |  1806 |            3 |
|   547 |      2 |     0 |            3 |
|   547 |      3 |     0 |            3 |
|   548 |      1 |  1209 |            3 |
|   548 |      2 |  1806 |            3 |
|   548 |      3 |     0 |            3 |
|   548 |      4 |     0 |            3 |
|   549 |      1 |  1050 |            3 |
|   549 |      2 |     0 |            3 |
|   549 |      3 |  1128 |            3 |
|   550 |      1 |  2259 |            3 |
|   550 |      2 |     0 |            3 |
|   550 |      3 |     0 |            3 |
|   550 |      4 |     0 |            3 |
|   551 |      1 |  2097 |            3 |
|   551 |      2 |     0 |            3 |
|   551 |      3 |     0 |            3 |
|   552 |      1 |  1452 |            3 |
|   552 |      2 |  1614 |            3 |
|   553 |      1 |  1287 |            3 |
|   553 |      2 |   966 |            3 |
|   555 |      1 |   708 |            3 |
|   555 |      2 |   579 |            3 |
|   560 |      1 |  2157 |            3 |
|   560 |      2 |   966 |            3 |
|   560 |      3 |     0 |            3 |
|   560 |      4 |     0 |            3 |
|   561 |      1 |  1359 |            3 |
|   561 |      2 |  1806 |            3 |
|   563 |      1 |  4029 |            3 |
|   563 |      2 |     0 |            3 |
|   563 |      3 |     0 |            3 |
|   563 |      4 |     0 |            3 |
|   564 |      1 |  2094 |            3 |
|   564 |      2 |  1128 |            3 |
|   564 |      3 |     0 |            3 |
|   564 |      4 |     0 |            3 |
|   565 |      1 |  3855 |            3 |
|   565 |      2 |  5928 |            3 |
|   565 |      3 |  1614 |            3 |
|   565 |      4 |     0 |            3 |
|   565 |      5 |   807 |            3 |
|   566 |      1 |  2187 |            3 |
|   566 |      2 |  1140 |            3 |
|   566 |      3 |     0 |            3 |
|   567 |      1 |  1446 |            3 |
|   567 |      2 |  1125 |            3 |
|   568 |      1 |   750 |            3 |
|   568 |      2 |   420 |            3 |
|   568 |      3 |     0 |            3 |
|   571 |      1 |  1800 |            3 |
|   572 |      1 |  1932 |            3 |
|   573 |      1 |  2904 |            3 |
|   573 |      2 |     0 |            3 |
|   573 |      3 |     0 |            3 |
|   575 |      1 |  1611 |            3 |
|   575 |      2 |  1128 |            3 |
|   577 |      1 |  3864 |            3 |
|   579 |      1 |  3867 |            3 |
|   580 |      1 |  1374 |            3 |
|   581 |      1 |  1762 |            3 |
|   582 |      1 |  1740 |            3 |
|   582 |      2 |  2193 |            3 |
|   583 |      1 |  2064 |            3 |
|   584 |      1 |  2739 |            3 |
|   586 |      1 |  1125 |            3 |
|   586 |      2 |   885 |            3 |
|   586 |      3 |   807 |            3 |
|   587 |      1 |  3645 |            3 |
|   588 |      1 |  2064 |            3 |
|   590 |      1 |  1806 |            3 |
|   590 |      2 |     0 |            3 |
|   592 |      1 |  1872 |            3 |
|   596 |      1 |  2624 |            3 |
|   596 |      2 |     0 |            3 |
|   596 |      3 |     0 |            3 |
|   597 |      1 |   999 |            3 |
|   597 |      2 |   843 |            3 |
|   598 |      1 |  3300 |            3 |
|   598 |      2 |  1485 |            3 |
|   599 |      1 |  1803 |            3 |
|   599 |      2 |  1356 |            3 |
|   599 |      3 |  1047 |            3 |
|   601 |      1 |  2064 |            3 |
|   601 |      2 |   903 |            3 |
|   602 |      1 |  3873 |            3 |
|   603 |      1 |  2701 |            3 |
|   605 |      1 |  2088 |            3 |
|   606 |      1 |  2064 |            3 |
|   606 |      2 |   966 |            3 |
|   607 |      1 |   906 |            3 |
|   607 |      2 |  1356 |            3 |
|   608 |      1 |  1578 |            3 |
|   609 |      1 |  2235 |            3 |
|   610 |      1 |  2043 |            3 |
|   611 |      1 |  1935 |            3 |
|   612 |      1 |  2418 |            3 |
|   612 |      2 |  1368 |            3 |
|   614 |      1 |  4320 |            3 |
|   615 |      1 |  1872 |            3 |
|   615 |      2 |   936 |            3 |
|   617 |      1 |  3750 |            3 |
|   617 |      2 |  1380 |            3 |
|   621 |      1 |  2352 |            3 |
|   621 |      2 |  2985 |            3 |
|   622 |      1 |  1890 |            3 |
|   622 |      2 |  1227 |            3 |
|   622 |      3 |  1128 |            3 |
|   622 |      4 |   966 |            3 |
|   627 |      1 |   612 |            3 |
|   627 |      2 |   678 |            3 |
|   627 |      3 |   483 |            3 |
|   630 |      1 |  2250 |            3 |
|   630 |      2 |     0 |            3 |
|   630 |      3 |     0 |            3 |
|   631 |      1 |  1386 |            3 |
|   631 |      5 |  2097 |            3 |
|   631 |      6 |  1935 |            3 |
|   632 |      1 |  1050 |            3 |
|   632 |      3 |  2193 |            3 |
|   634 |      1 |   600 |            3 |
|   634 |      2 |   807 |            3 |
|   637 |      1 |  1278 |            3 |
|   637 |      2 |   750 |            3 |
|   638 |      1 |  1200 |            3 |
|   640 |      1 |  1950 |            3 |
|   640 |      2 |     0 |            3 |
|   641 |      1 |  1449 |            3 |
|   642 |      3 |  1935 |            3 |
|   643 |      1 |   900 |            3 |
|   643 |      3 |  1275 |            3 |
|   643 |      4 |  1128 |            3 |
|   646 |      1 |   936 |            3 |
|   650 |      1 |  1110 |            3 |
|   650 |      2 |  1224 |            3 |
|   653 |      1 |   645 |            3 |
|   653 |      2 |   708 |            3 |
|   653 |      3 |     0 |            3 |
|   654 |      1 |  3873 |            3 |
|   655 |      1 |  2250 |            3 |
|   655 |      3 |     0 |            3 |
|   657 |      1 |  1839 |            3 |
|   657 |      2 |  1614 |            3 |
|   657 |      3 |     0 |            3 |
|   658 |      1 |  2895 |            3 |
|   658 |      2 |  1443 |            3 |
|   660 |      1 |   807 |            3 |
|   660 |      2 |   966 |            3 |
|   660 |      4 |   870 |            3 |
|   662 |      1 |  1380 |            3 |
|   664 |      1 |  1479 |            3 |
|   664 |      2 |     0 |            3 |
|   664 |      3 |     0 |            3 |
|   664 |      4 |     0 |            3 |
|   664 |      5 |     0 |            3 |
|   665 |      1 |  2064 |            3 |
|   666 |      1 |  2400 |            3 |
|   666 |      2 |  1608 |            3 |
|   667 |      1 |   900 |            3 |
|   668 |      1 |  1050 |            3 |
|   669 |      1 |  1287 |            3 |
|   669 |      2 |   885 |            3 |
|   670 |      1 |  1614 |            3 |
|   670 |      2 |  1128 |            3 |
|   671 |      1 |  3831 |            3 |
|   672 |      1 |  1449 |            3 |
|   672 |      2 |     0 |            3 |
|   672 |      3 |     0 |            3 |
|   673 |      1 |  2409 |            3 |
|   674 |      1 |  1515 |            3 |
|   674 |      2 |     0 |            3 |
|   675 |      1 |  1800 |            3 |
|   675 |      2 |     0 |            3 |
|   675 |      3 |  3066 |            3 |
|   675 |      4 |  1128 |            3 |
|   677 |      1 |  1449 |            3 |
|   677 |      2 |   966 |            3 |
|   677 |      3 |     0 |            3 |
|   678 |      1 |   750 |            3 |
|   678 |      2 |   963 |            3 |
|   678 |      3 |   996 |            3 |
|   679 |      1 |  1290 |            3 |
|   679 |      2 |   966 |            3 |
|   680 |      1 |  2097 |            3 |
|   680 |      6 |  1614 |            3 |
|   680 |      7 |  1128 |            3 |
|   681 |      1 |  2253 |            3 |
|   682 |      1 |  1650 |            3 |
|   682 |      3 |  2100 |            3 |
|   683 |      1 |  2580 |            3 |
|   683 |      2 |  3228 |            3 |
|   684 |      1 |  2901 |            3 |
|   685 |      1 |  1200 |            3 |
|   685 |      3 |  1290 |            3 |
|   685 |      4 |  1614 |            3 |
|   686 |      1 |  1614 |            3 |
|   686 |      2 |  1452 |            3 |
|   687 |      1 |  1800 |            3 |
|   688 |      1 |  2898 |            3 |
|   688 |      2 |  3210 |            3 |
|   690 |      1 |  1128 |            3 |
|   690 |      2 |   966 |            3 |
|   690 |      3 |     0 |            3 |
|   691 |      1 |   900 |            3 |
|   691 |      2 |   918 |            3 |
|   693 |      1 |  5154 |            3 |
|   693 |      2 |     0 |            3 |
|   693 |      3 |     0 |            3 |
|   694 |      1 |  1446 |            3 |
|   694 |      2 |     0 |            3 |
|   694 |      3 |   807 |            3 |
|   695 |      1 |  2400 |            3 |
|   695 |      7 |  1800 |            3 |
|   696 |      1 |  1029 |            3 |
|   696 |      2 |     0 |            3 |
|   697 |      1 |  2064 |            3 |
|   697 |      2 |     0 |            3 |
|   697 |      3 |     0 |            3 |
|   697 |      4 |     0 |            3 |
|   698 |      1 |  2250 |            3 |
|   699 |      1 |  1800 |            3 |
|   701 |      1 |  1350 |            3 |
|   701 |      2 |     0 |            3 |
|   701 |      3 |  1776 |            3 |
|   702 |      1 |  1230 |            3 |
|   702 |      2 |  1482 |            3 |
|   703 |      1 |   966 |            3 |
|   703 |      2 |   888 |            3 |
|   704 |      1 |   900 |            3 |
|   704 |      2 |   804 |            3 |
|   705 |      1 |  1911 |            3 |
|   707 |      1 |  1128 |            3 |
|   708 |      1 |  2259 |            3 |
|   709 |      1 |  2409 |            3 |
|   709 |      2 |  1935 |            3 |
|   710 |      1 |  1776 |            3 |
|   710 |      2 |   807 |            3 |
|   711 |      1 |  1614 |            3 |
|   713 |      1 |  2091 |            3 |
|   713 |      2 |     0 |            3 |
|   714 |      1 |  1092 |            3 |
|   715 |      1 |  1500 |            3 |
|   716 |      1 |  1794 |            3 |
|   716 |      2 |   930 |            3 |
|   718 |      1 |  2499 |            3 |
|   718 |      2 |     0 |            3 |
|   718 |      3 |     0 |            3 |
|   718 |      4 |     0 |            3 |
|   719 |      1 |  1371 |           12 |
|   719 |      2 |  1644 |            3 |
|   720 |      1 |  1155 |            3 |
|   720 |      2 |  1014 |            3 |
|   720 |      3 |     0 |            3 |
|   722 |      1 |  1437 |            3 |
|   722 |      2 |     0 |            3 |
|   722 |      3 |     0 |            3 |
|   722 |      5 |   873 |            3 |
|   724 |      1 |  1485 |            3 |
|   724 |      2 |  1689 |            3 |
|   726 |      1 |  1032 |            3 |
|   726 |      2 |   966 |            3 |
|   727 |      1 |  1932 |            3 |
|   727 |      2 |   804 |            3 |
|   729 |      1 |  3000 |            3 |
|   729 |      3 |   741 |            3 |
